ID,GroundTruth,YEAR,MONTH,DAY
4996,0.0,2010,9,3
4997,0.0,2010,9,4
4998,0.0,2011,5,27
4999,0.0,2011,5,28
5000,0.0,2011,5,29
5001,0.0,2011,5,30
5002,0.0,2011,6,1
5003,0.0,2011,6,2
5004,0.0,2011,6,3
5005,0.0,2011,6,4
5006,0.0,2011,6,5
5007,0.0,2011,6,6
5008,0.0,2011,6,7
5009,0.0,2011,6,8
5010,0.0,2011,6,9
5011,0.0,2011,6,10
5012,0.0,2011,6,11
5013,0.0,2011,6,12
5014,0.0,2011,6,13
5015,1.0,2011,6,14
5016,1.0,2011,6,15
5017,1.0,2011,6,16
5018,1.0,2011,6,17
5019,1.0,2011,6,18
5020,1.0,2011,6,19
5021,1.0,2011,6,20
5022,1.0,2011,6,21
5023,1.0,2011,6,22
5024,1.0,2011,6,23
5025,0.0,2011,6,24
5026,0.0,2011,6,25
5027,0.0,2011,6,26
5028,0.0,2011,6,27
5029,0.0,2011,6,28
5030,0.0,2011,6,29
5031,0.0,2011,6,30
5032,0.0,2011,7,1
5033,1.0,2011,7,2
5034,1.0,2011,7,3
5035,1.0,2011,7,4
5036,1.0,2011,7,5
5037,1.0,2011,7,6
5038,1.0,2011,7,7
5039,1.0,2011,7,8
5040,1.0,2011,7,9
5041,0.0,2011,7,10
5042,0.0,2011,7,11
5043,0.0,2011,7,12
5044,0.0,2011,7,13
5045,0.0,2011,7,14
5046,0.0,2011,7,15
5047,0.0,2011,7,16
5048,0.0,2011,7,17
5049,1.0,2011,7,18
5050,1.0,2011,7,19
5051,1.0,2011,7,20
5052,1.0,2011,7,21
5053,1.0,2011,7,22
5054,1.0,2011,7,23
5055,1.0,2011,7,24
5056,1.0,2011,7,25
5057,1.0,2011,7,26
5058,1.0,2011,7,27
5059,1.0,2011,7,28
5060,0.0,2011,7,29
5061,0.0,2011,7,30
5062,0.0,2011,8,1
5063,1.0,2011,8,2
5064,1.0,2011,8,3
5065,1.0,2011,8,4
5066,1.0,2011,8,5
5067,1.0,2011,8,6
5068,1.0,2011,8,7
5069,1.0,2011,8,8
5070,1.0,2011,8,9
5071,1.0,2011,8,10
5072,1.0,2011,8,11
5073,1.0,2011,8,12
5074,1.0,2011,8,13
5075,1.0,2011,8,14
5076,1.0,2011,8,15
5077,1.0,2011,8,16
5078,1.0,2011,8,17
5079,1.0,2011,8,18
5080,1.0,2011,8,19
5081,1.0,2011,8,20
5082,1.0,2011,8,21
5083,1.0,2011,8,22
5084,1.0,2011,8,23
5085,1.0,2011,8,24
5086,1.0,2011,8,25
5087,1.0,2011,8,26
5088,1.0,2011,8,27
5089,0.0,2011,8,28
5090,0.0,2011,8,29
5091,0.0,2011,8,30
5092,0.0,2011,9,1
5093,0.0,2011,9,2
5094,0.0,2011,9,3
5095,0.0,2011,9,4
5096,0.0,2012,5,27
5097,0.0,2012,5,28
5098,0.0,2012,5,29
5099,0.0,2012,5,30
5100,0.0,2012,6,1
5101,1.0,2012,6,2
5102,1.0,2012,6,3
5103,1.0,2012,6,4
5104,1.0,2012,6,5
5105,1.0,2012,6,6
5106,1.0,2012,6,7
5107,1.0,2012,6,8
5108,1.0,2012,6,9
5109,1.0,2012,6,10
5110,1.0,2012,6,11
5111,1.0,2012,6,12
5112,1.0,2012,6,13
5113,1.0,2012,6,14
5114,1.0,2012,6,15
5115,1.0,2012,6,16
5116,1.0,2012,6,17
5117,1.0,2012,6,18
5118,1.0,2012,6,19
5119,1.0,2012,6,20
5120,1.0,2012,6,21
5121,1.0,2012,6,22
5122,1.0,2012,6,23
5123,1.0,2012,6,24
5124,1.0,2012,6,25
5125,0.0,2012,6,26
5126,0.0,2012,6,27
5127,0.0,2012,6,28
5128,0.0,2012,6,29
5129,0.0,2012,6,30
5130,0.0,2012,7,1
5131,0.0,2012,7,2
5132,0.0,2012,7,3
5133,0.0,2012,7,4
5134,0.0,2012,7,5
5135,0.0,2012,7,6
5136,0.0,2012,7,7
5137,0.0,2012,7,8
5138,0.0,2012,7,9
5139,0.0,2012,7,10
5140,0.0,2012,7,11
5141,0.0,2012,7,12
5142,0.0,2012,7,13
5143,0.0,2012,7,14
5144,0.0,2012,7,15
5145,0.0,2012,7,16
5146,0.0,2012,7,17
5147,0.0,2012,7,18
5148,0.0,2012,7,19
5149,0.0,2012,7,20
5150,0.0,2012,7,21
5151,0.0,2012,7,22
5152,0.0,2012,7,23
5153,0.0,2012,7,24
5154,0.0,2012,7,25
5155,0.0,2012,7,26
5156,0.0,2012,7,27
5157,0.0,2012,7,28
5158,0.0,2012,7,29
5159,0.0,2012,7,30
5160,0.0,2012,8,1
5161,0.0,2012,8,2
5162,0.0,2012,8,3
5163,0.0,2012,8,4
5164,0.0,2012,8,5
5165,0.0,2012,8,6
5166,0.0,2012,8,7
5167,0.0,2012,8,8
5168,0.0,2012,8,9
5169,0.0,2012,8,10
5170,0.0,2012,8,11
5171,0.0,2012,8,12
5172,0.0,2012,8,13
5173,0.0,2012,8,14
5174,0.0,2012,8,15
5175,0.0,2012,8,16
5176,0.0,2012,8,17
5177,0.0,2012,8,18
5178,1.0,2012,8,19
5179,1.0,2012,8,20
5180,1.0,2012,8,21
5181,1.0,2012,8,22
5182,1.0,2012,8,23
5183,1.0,2012,8,24
5184,1.0,2012,8,25
5185,1.0,2012,8,26
5186,1.0,2012,8,27
5187,0.0,2012,8,28
5188,0.0,2012,8,29
5189,0.0,2012,8,30
5190,0.0,2012,9,1
5191,0.0,2012,9,2
5192,0.0,2012,9,3
5193,0.0,2012,9,4
5194,0.0,2013,5,27
5195,0.0,2013,5,28
5196,0.0,2013,5,29
5197,0.0,2013,5,30
5198,0.0,2013,6,1
5199,0.0,2013,6,2
5200,0.0,2013,6,3
5201,0.0,2013,6,4
5202,0.0,2013,6,5
5203,0.0,2013,6,6
5204,0.0,2013,6,7
5205,0.0,2013,6,8
5206,0.0,2013,6,9
5207,0.0,2013,6,10
5208,0.0,2013,6,11
5209,0.0,2013,6,12
5210,0.0,2013,6,13
5211,0.0,2013,6,14
5212,0.0,2013,6,15
5213,0.0,2013,6,16
5214,1.0,2013,6,17
5215,1.0,2013,6,18
5216,1.0,2013,6,19
5217,1.0,2013,6,20
5218,1.0,2013,6,21
5219,0.0,2013,6,22
5220,0.0,2013,6,23
5221,0.0,2013,6,24
5222,0.0,2013,6,25
5223,0.0,2013,6,26
5224,0.0,2013,6,27
5225,0.0,2013,6,28
5226,0.0,2013,6,29
5227,0.0,2013,6,30
5228,1.0,2013,7,1
5229,1.0,2013,7,2
5230,1.0,2013,7,3
5231,1.0,2013,7,4
5232,1.0,2013,7,5
5233,1.0,2013,7,6
5234,0.0,2013,7,7
5235,0.0,2013,7,8
5236,0.0,2013,7,9
5237,0.0,2013,7,10
5238,0.0,2013,7,11
5239,0.0,2013,7,12
5240,0.0,2013,7,13
5241,0.0,2013,7,14
5242,0.0,2013,7,15
5243,0.0,2013,7,16
5244,0.0,2013,7,17
5245,0.0,2013,7,18
5246,0.0,2013,7,19
5247,0.0,2013,7,20
5248,0.0,2013,7,21
5249,0.0,2013,7,22
5250,0.0,2013,7,23
5251,1.0,2013,7,24
5252,1.0,2013,7,25
5253,1.0,2013,7,26
5254,1.0,2013,7,27
5255,1.0,2013,7,28
5256,1.0,2013,7,29
5257,1.0,2013,7,30
5258,0.0,2013,8,1
5259,0.0,2013,8,2
5260,0.0,2013,8,3
5261,0.0,2013,8,4
5262,0.0,2013,8,5
5263,0.0,2013,8,6
5264,1.0,2013,8,7
5265,1.0,2013,8,8
5266,1.0,2013,8,9
5267,1.0,2013,8,10
5268,1.0,2013,8,11
5269,0.0,2013,8,12
5270,0.0,2013,8,13
5271,0.0,2013,8,14
5272,0.0,2013,8,15
5273,0.0,2013,8,16
5274,0.0,2013,8,17
5275,0.0,2013,8,18
5276,0.0,2013,8,19
5277,0.0,2013,8,20
5278,0.0,2013,8,21
5279,0.0,2013,8,22
5280,0.0,2013,8,23
5281,0.0,2013,8,24
5282,0.0,2013,8,25
5283,0.0,2013,8,26
5284,0.0,2013,8,27
5285,0.0,2013,8,28
5286,0.0,2013,8,29
5287,0.0,2013,8,30
5288,0.0,2013,9,1
5289,0.0,2013,9,2
5290,0.0,2013,9,3
5291,0.0,2013,9,4
5292,1.0,2014,5,27
5293,1.0,2014,5,28
5294,1.0,2014,5,29
5295,1.0,2014,5,30
5296,1.0,2014,6,1
5297,1.0,2014,6,2
5298,1.0,2014,6,3
5299,1.0,2014,6,4
5300,1.0,2014,6,5
5301,1.0,2014,6,6
5302,1.0,2014,6,7
5303,1.0,2014,6,8
5304,1.0,2014,6,9
5305,0.0,2014,6,10
5306,0.0,2014,6,11
5307,0.0,2014,6,12
5308,0.0,2014,6,13
5309,0.0,2014,6,14
5310,0.0,2014,6,15
5311,0.0,2014,6,16
5312,0.0,2014,6,17
5313,0.0,2014,6,18
5314,1.0,2014,6,19
5315,1.0,2014,6,20
5316,1.0,2014,6,21
5317,1.0,2014,6,22
5318,1.0,2014,6,23
5319,0.0,2014,6,24
5320,0.0,2014,6,25
5321,0.0,2014,6,26
5322,0.0,2014,6,27
5323,1.0,2014,6,28
5324,1.0,2014,6,29
5325,1.0,2014,6,30
5326,1.0,2014,7,1
5327,1.0,2014,7,2
5328,1.0,2014,7,3
5329,1.0,2014,7,4
5330,1.0,2014,7,5
5331,1.0,2014,7,6
5332,1.0,2014,7,7
5333,1.0,2014,7,8
5334,0.0,2014,7,9
5335,0.0,2014,7,10
5336,1.0,2014,7,11
5337,1.0,2014,7,12
5338,1.0,2014,7,13
5339,1.0,2014,7,14
5340,1.0,2014,7,15
5341,1.0,2014,7,16
5342,1.0,2014,7,17
5343,1.0,2014,7,18
5344,1.0,2014,7,19
5345,1.0,2014,7,20
5346,1.0,2014,7,21
5347,1.0,2014,7,22
5348,1.0,2014,7,23
5349,1.0,2014,7,24
5350,1.0,2014,7,25
5351,1.0,2014,7,26
5352,1.0,2014,7,27
5353,1.0,2014,7,28
5354,1.0,2014,7,29
5355,1.0,2014,7,30
5356,0.0,2014,8,1
5357,0.0,2014,8,2
5358,0.0,2014,8,3
5359,0.0,2014,8,4
5360,0.0,2014,8,5
5361,0.0,2014,8,6
5362,0.0,2014,8,7
5363,0.0,2014,8,8
5364,0.0,2014,8,9
5365,0.0,2014,8,10
5366,0.0,2014,8,11
5367,0.0,2014,8,12
5368,0.0,2014,8,13
5369,0.0,2014,8,14
5370,0.0,2014,8,15
5371,0.0,2014,8,16
5372,0.0,2014,8,17
5373,0.0,2014,8,18
5374,0.0,2014,8,19
5375,0.0,2014,8,20
5376,0.0,2014,8,21
5377,0.0,2014,8,22
5378,0.0,2014,8,23
5379,1.0,2014,8,24
5380,1.0,2014,8,25
5381,1.0,2014,8,26
5382,1.0,2014,8,27
5383,1.0,2014,8,28
5384,0.0,2014,8,29
5385,0.0,2014,8,30
5386,0.0,2014,9,1
5387,0.0,2014,9,2
5388,0.0,2014,9,3
5389,0.0,2014,9,4
5390,0.0,2015,5,27
5391,0.0,2015,5,28
5392,0.0,2015,5,29
5393,0.0,2015,5,30
5394,0.0,2015,6,1
5395,0.0,2015,6,2
5396,0.0,2015,6,3
5397,0.0,2015,6,4
5398,0.0,2015,6,5
5399,0.0,2015,6,6
5400,0.0,2015,6,7
5401,0.0,2015,6,8
5402,0.0,2015,6,9
5403,1.0,2015,6,10
5404,1.0,2015,6,11
5405,1.0,2015,6,12
5406,1.0,2015,6,13
5407,1.0,2015,6,14
5408,1.0,2015,6,15
5409,1.0,2015,6,16
5410,0.0,2015,6,17
5411,0.0,2015,6,18
5412,0.0,2015,6,19
5413,0.0,2015,6,20
5414,0.0,2015,6,21
5415,0.0,2015,6,22
5416,1.0,2015,6,23
5417,1.0,2015,6,24
5418,1.0,2015,6,25
5419,1.0,2015,6,26
5420,1.0,2015,6,27
5421,0.0,2015,6,28
5422,0.0,2015,6,29
5423,0.0,2015,6,30
5424,0.0,2015,7,1
5425,1.0,2015,7,2
5426,1.0,2015,7,3
5427,1.0,2015,7,4
5428,1.0,2015,7,5
5429,1.0,2015,7,6
5430,0.0,2015,7,7
5431,0.0,2015,7,8
5432,0.0,2015,7,9
5433,0.0,2015,7,10
5434,0.0,2015,7,11
5435,0.0,2015,7,12
5436,0.0,2015,7,13
5437,0.0,2015,7,14
5438,0.0,2015,7,15
5439,0.0,2015,7,16
5440,0.0,2015,7,17
5441,0.0,2015,7,18
5442,0.0,2015,7,19
5443,0.0,2015,7,20
5444,0.0,2015,7,21
5445,0.0,2015,7,22
5446,0.0,2015,7,23
5447,0.0,2015,7,24
5448,0.0,2015,7,25
5449,0.0,2015,7,26
5450,0.0,2015,7,27
5451,1.0,2015,7,28
5452,1.0,2015,7,29
5453,1.0,2015,7,30
5454,1.0,2015,8,1
5455,1.0,2015,8,2
5456,0.0,2015,8,3
5457,0.0,2015,8,4
5458,0.0,2015,8,5
5459,0.0,2015,8,6
5460,0.0,2015,8,7
5461,1.0,2015,8,8
5462,1.0,2015,8,9
5463,1.0,2015,8,10
5464,1.0,2015,8,11
5465,1.0,2015,8,12
5466,0.0,2015,8,13
5467,0.0,2015,8,14
5468,0.0,2015,8,15
5469,0.0,2015,8,16
5470,0.0,2015,8,17
5471,0.0,2015,8,18
5472,0.0,2015,8,19
5473,0.0,2015,8,20
5474,0.0,2015,8,21
5475,0.0,2015,8,22
5476,0.0,2015,8,23
5477,0.0,2015,8,24
5478,0.0,2015,8,25
5479,0.0,2015,8,26
5480,0.0,2015,8,27
5481,0.0,2015,8,28
5482,0.0,2015,8,29
5483,0.0,2015,8,30
5484,0.0,2015,9,1
5485,0.0,2015,9,2
5486,0.0,2015,9,3
5487,0.0,2015,9,4
5488,1.0,2016,5,27
5489,1.0,2016,5,28
5490,1.0,2016,5,29
5491,1.0,2016,5,30
5492,1.0,2016,6,1
5493,1.0,2016,6,2
5494,0.0,2016,6,3
5495,0.0,2016,6,4
5496,0.0,2016,6,5
5497,0.0,2016,6,6
5498,0.0,2016,6,7
5499,1.0,2016,6,8
5500,1.0,2016,6,9
5501,1.0,2016,6,10
5502,1.0,2016,6,11
5503,1.0,2016,6,12
5504,1.0,2016,6,13
5505,1.0,2016,6,14
5506,1.0,2016,6,15
5507,1.0,2016,6,16
5508,1.0,2016,6,17
5509,1.0,2016,6,18
5510,1.0,2016,6,19
5511,1.0,2016,6,20
5512,1.0,2016,6,21
5513,0.0,2016,6,22
5514,0.0,2016,6,23
5515,0.0,2016,6,24
5516,0.0,2016,6,25
5517,0.0,2016,6,26
5518,0.0,2016,6,27
5519,0.0,2016,6,28
5520,0.0,2016,6,29
5521,0.0,2016,6,30
5522,0.0,2016,7,1
5523,1.0,2016,7,2
5524,1.0,2016,7,3
5525,1.0,2016,7,4
5526,1.0,2016,7,5
5527,1.0,2016,7,6
5528,1.0,2016,7,7
5529,1.0,2016,7,8
5530,1.0,2016,7,9
5531,1.0,2016,7,10
5532,1.0,2016,7,11
5533,1.0,2016,7,12
5534,0.0,2016,7,13
5535,0.0,2016,7,14
5536,0.0,2016,7,15
5537,0.0,2016,7,16
5538,0.0,2016,7,17
5539,0.0,2016,7,18
5540,0.0,2016,7,19
5541,0.0,2016,7,20
5542,0.0,2016,7,21
5543,1.0,2016,7,22
5544,1.0,2016,7,23
5545,1.0,2016,7,24
5546,1.0,2016,7,25
5547,1.0,2016,7,26
5548,1.0,2016,7,27
5549,0.0,2016,7,28
5550,0.0,2016,7,29
5551,0.0,2016,7,30
5552,0.0,2016,8,1
5553,0.0,2016,8,2
5554,0.0,2016,8,3
5555,1.0,2016,8,4
5556,1.0,2016,8,5
5557,1.0,2016,8,6
5558,1.0,2016,8,7
5559,1.0,2016,8,8
5560,1.0,2016,8,9
5561,1.0,2016,8,10
5562,1.0,2016,8,11
5563,1.0,2016,8,12
5564,1.0,2016,8,13
5565,1.0,2016,8,14
5566,1.0,2016,8,15
5567,0.0,2016,8,16
5568,0.0,2016,8,17
5569,0.0,2016,8,18
5570,0.0,2016,8,19
5571,0.0,2016,8,20
5572,0.0,2016,8,21
5573,0.0,2016,8,22
5574,0.0,2016,8,23
5575,0.0,2016,8,24
5576,0.0,2016,8,25
5577,0.0,2016,8,26
5578,0.0,2016,8,27
5579,0.0,2016,8,28
5580,0.0,2016,8,29
5581,0.0,2016,8,30
5582,0.0,2016,9,1
5583,0.0,2016,9,2
5584,0.0,2016,9,3
5585,0.0,2016,9,4
5586,0.0,2017,5,27
5587,0.0,2017,5,28
5588,1.0,2017,5,29
5589,1.0,2017,5,30
5590,1.0,2017,6,1
5591,1.0,2017,6,2
5592,1.0,2017,6,3
5593,1.0,2017,6,4
5594,1.0,2017,6,5
5595,1.0,2017,6,6
5596,1.0,2017,6,7
5597,1.0,2017,6,8
5598,1.0,2017,6,9
5599,1.0,2017,6,10
5600,1.0,2017,6,11
5601,1.0,2017,6,12
5602,1.0,2017,6,13
5603,1.0,2017,6,14
5604,1.0,2017,6,15
5605,1.0,2017,6,16
5606,0.0,2017,6,17
5607,0.0,2017,6,18
5608,0.0,2017,6,19
5609,0.0,2017,6,20
5610,0.0,2017,6,21
5611,0.0,2017,6,22
5612,0.0,2017,6,23
5613,0.0,2017,6,24
5614,0.0,2017,6,25
5615,0.0,2017,6,26
5616,0.0,2017,6,27
5617,0.0,2017,6,28
5618,0.0,2017,6,29
5619,0.0,2017,6,30
5620,0.0,2017,7,1
5621,0.0,2017,7,2
5622,0.0,2017,7,3
5623,0.0,2017,7,4
5624,0.0,2017,7,5
5625,0.0,2017,7,6
5626,0.0,2017,7,7
5627,0.0,2017,7,8
5628,0.0,2017,7,9
5629,0.0,2017,7,10
5630,0.0,2017,7,11
5631,0.0,2017,7,12
5632,0.0,2017,7,13
5633,0.0,2017,7,14
5634,0.0,2017,7,15
5635,0.0,2017,7,16
5636,0.0,2017,7,17
5637,0.0,2017,7,18
5638,0.0,2017,7,19
5639,0.0,2017,7,20
5640,0.0,2017,7,21
5641,0.0,2017,7,22
5642,0.0,2017,7,23
5643,0.0,2017,7,24
5644,0.0,2017,7,25
5645,0.0,2017,7,26
5646,0.0,2017,7,27
5647,0.0,2017,7,28
5648,0.0,2017,7,29
5649,0.0,2017,7,30
5650,0.0,2017,8,1
5651,0.0,2017,8,2
5652,0.0,2017,8,3
5653,0.0,2017,8,4
5654,0.0,2017,8,5
5655,0.0,2017,8,6
5656,0.0,2017,8,7
5657,0.0,2017,8,8
5658,0.0,2017,8,9
5659,0.0,2017,8,10
5660,0.0,2017,8,11
5661,0.0,2017,8,12
5662,0.0,2017,8,13
5663,0.0,2017,8,14
5664,0.0,2017,8,15
5665,0.0,2017,8,16
5666,0.0,2017,8,17
5667,0.0,2017,8,18
5668,0.0,2017,8,19
5669,0.0,2017,8,20
5670,0.0,2017,8,21
5671,0.0,2017,8,22
5672,0.0,2017,8,23
5673,0.0,2017,8,24
5674,0.0,2017,8,25
5675,0.0,2017,8,26
5676,0.0,2017,8,27
5677,0.0,2017,8,28
5678,0.0,2017,8,29
5679,0.0,2017,8,30
5680,0.0,2017,9,1
5681,0.0,2017,9,2
5682,0.0,2017,9,3
5683,0.0,2017,9,4
5684,1.0,2018,5,27
5685,1.0,2018,5,28
5686,1.0,2018,5,29
5687,1.0,2018,5,30
5688,1.0,2018,6,1
5689,1.0,2018,6,2
5690,1.0,2018,6,3
5691,1.0,2018,6,4
5692,1.0,2018,6,5
5693,1.0,2018,6,6
5694,1.0,2018,6,7
5695,0.0,2018,6,8
5696,0.0,2018,6,9
5697,0.0,2018,6,10
5698,0.0,2018,6,11
5699,0.0,2018,6,12
5700,0.0,2018,6,13
5701,0.0,2018,6,14
5702,0.0,2018,6,15
5703,0.0,2018,6,16
5704,0.0,2018,6,17
5705,0.0,2018,6,18
5706,0.0,2018,6,19
5707,0.0,2018,6,20
5708,0.0,2018,6,21
5709,0.0,2018,6,22
5710,0.0,2018,6,23
5711,0.0,2018,6,24
5712,0.0,2018,6,25
5713,0.0,2018,6,26
5714,0.0,2018,6,27
5715,0.0,2018,6,28
5716,0.0,2018,6,29
5717,0.0,2018,6,30
5718,0.0,2018,7,1
5719,0.0,2018,7,2
5720,0.0,2018,7,3
5721,0.0,2018,7,4
5722,0.0,2018,7,5
5723,0.0,2018,7,6
5724,0.0,2018,7,7
5725,0.0,2018,7,8
5726,0.0,2018,7,9
5727,0.0,2018,7,10
5728,0.0,2018,7,11
5729,0.0,2018,7,12
5730,0.0,2018,7,13
5731,0.0,2018,7,14
5732,0.0,2018,7,15
5733,0.0,2018,7,16
5734,0.0,2018,7,17
5735,0.0,2018,7,18
5736,0.0,2018,7,19
5737,0.0,2018,7,20
5738,0.0,2018,7,21
5739,0.0,2018,7,22
5740,0.0,2018,7,23
5741,0.0,2018,7,24
5742,0.0,2018,7,25
5743,0.0,2018,7,26
5744,0.0,2018,7,27
5745,0.0,2018,7,28
5746,0.0,2018,7,29
5747,0.0,2018,7,30
5748,0.0,2018,8,1
5749,0.0,2018,8,2
5750,0.0,2018,8,3
5751,0.0,2018,8,4
5752,0.0,2018,8,5
5753,0.0,2018,8,6
5754,0.0,2018,8,7
5755,0.0,2018,8,8
5756,0.0,2018,8,9
5757,0.0,2018,8,10
5758,0.0,2018,8,11
5759,0.0,2018,8,12
5760,0.0,2018,8,13
5761,0.0,2018,8,14
5762,0.0,2018,8,15
5763,0.0,2018,8,16
5764,0.0,2018,8,17
5765,0.0,2018,8,18
5766,0.0,2018,8,19
5767,0.0,2018,8,20
5768,0.0,2018,8,21
5769,0.0,2018,8,22
5770,1.0,2018,8,23
5771,1.0,2018,8,24
5772,1.0,2018,8,25
5773,1.0,2018,8,26
5774,1.0,2018,8,27
5775,0.0,2018,8,28
5776,0.0,2018,8,29
5777,0.0,2018,8,30
5778,0.0,2018,9,1
5779,0.0,2018,9,2
5780,0.0,2018,9,3
5781,0.0,2018,9,4
5782,0.0,2019,5,27
5783,0.0,2019,5,28
5784,0.0,2019,5,29
5785,0.0,2019,5,30
5786,0.0,2019,6,1
5787,0.0,2019,6,2
5788,0.0,2019,6,3
5789,0.0,2019,6,4
5790,0.0,2019,6,5
5791,0.0,2019,6,6
5792,0.0,2019,6,7
5793,0.0,2019,6,8
5794,0.0,2019,6,9
5795,0.0,2019,6,10
5796,0.0,2019,6,11
5797,0.0,2019,6,12
5798,0.0,2019,6,13
5799,1.0,2019,6,14
5800,1.0,2019,6,15
5801,1.0,2019,6,16
5802,1.0,2019,6,17
5803,1.0,2019,6,18
5804,1.0,2019,6,19
5805,1.0,2019,6,20
5806,1.0,2019,6,21
5807,1.0,2019,6,22
5808,1.0,2019,6,23
5809,1.0,2019,6,24
5810,1.0,2019,6,25
5811,0.0,2019,6,26
5812,0.0,2019,6,27
5813,0.0,2019,6,28
5814,0.0,2019,6,29
5815,0.0,2019,6,30
5816,0.0,2019,7,1
5817,1.0,2019,7,2
5818,1.0,2019,7,3
5819,1.0,2019,7,4
5820,1.0,2019,7,5
5821,1.0,2019,7,6
5822,1.0,2019,7,7
5823,1.0,2019,7,8
5824,1.0,2019,7,9
5825,1.0,2019,7,10
5826,1.0,2019,7,11
5827,1.0,2019,7,12
5828,0.0,2019,7,13
5829,0.0,2019,7,14
5830,1.0,2019,7,15
5831,1.0,2019,7,16
5832,1.0,2019,7,17
5833,1.0,2019,7,18
5834,1.0,2019,7,19
5835,1.0,2019,7,20
5836,1.0,2019,7,21
5837,1.0,2019,7,22
5838,0.0,2019,7,23
5839,0.0,2019,7,24
5840,0.0,2019,7,25
5841,0.0,2019,7,26
5842,1.0,2019,7,27
5843,1.0,2019,7,28
5844,1.0,2019,7,29
5845,1.0,2019,7,30
5846,1.0,2019,8,1
5847,1.0,2019,8,2
5848,1.0,2019,8,3
5849,1.0,2019,8,4
5850,1.0,2019,8,5
5851,1.0,2019,8,6
5852,1.0,2019,8,7
5853,1.0,2019,8,8
5854,1.0,2019,8,9
5855,1.0,2019,8,10
5856,1.0,2019,8,11
5857,1.0,2019,8,12
5858,0.0,2019,8,13
5859,0.0,2019,8,14
5860,0.0,2019,8,15
5861,0.0,2019,8,16
5862,0.0,2019,8,17
5863,0.0,2019,8,18
5864,0.0,2019,8,19
5865,0.0,2019,8,20
5866,0.0,2019,8,21
5867,0.0,2019,8,22
5868,0.0,2019,8,23
5869,0.0,2019,8,24
5870,0.0,2019,8,25
5871,0.0,2019,8,26
5872,0.0,2019,8,27
5873,0.0,2019,8,28
5874,0.0,2019,8,29
5875,1.0,2019,8,30
5876,1.0,2019,9,1
5877,1.0,2019,9,2
5878,1.0,2019,9,3
5879,1.0,2019,9,4
5880,0.0,2020,5,27
5881,0.0,2020,5,28
5882,0.0,2020,5,29
5883,0.0,2020,5,30
5884,0.0,2020,6,1
5885,0.0,2020,6,2
5886,0.0,2020,6,3
5887,0.0,2020,6,4
5888,1.0,2020,6,5
5889,1.0,2020,6,6
5890,1.0,2020,6,7
5891,1.0,2020,6,8
5892,1.0,2020,6,9
5893,0.0,2020,6,10
5894,0.0,2020,6,11
5895,0.0,2020,6,12
5896,0.0,2020,6,13
5897,0.0,2020,6,14
5898,0.0,2020,6,15
5899,0.0,2020,6,16
5900,0.0,2020,6,17
5901,0.0,2020,6,18
5902,0.0,2020,6,19
5903,0.0,2020,6,20
5904,0.0,2020,6,21
5905,0.0,2020,6,22
5906,0.0,2020,6,23
5907,0.0,2020,6,24
5908,0.0,2020,6,25
5909,0.0,2020,6,26
5910,0.0,2020,6,27
5911,0.0,2020,6,28
5912,0.0,2020,6,29
5913,0.0,2020,6,30
5914,0.0,2020,7,1
5915,0.0,2020,7,2
5916,0.0,2020,7,3
5917,0.0,2020,7,4
5918,0.0,2020,7,5
5919,0.0,2020,7,6
5920,0.0,2020,7,7
5921,0.0,2020,7,8
5922,0.0,2020,7,9
5923,0.0,2020,7,10
5924,0.0,2020,7,11
5925,0.0,2020,7,12
5926,0.0,2020,7,13
5927,0.0,2020,7,14
5928,0.0,2020,7,15
5929,0.0,2020,7,16
5930,0.0,2020,7,17
5931,0.0,2020,7,18
5932,0.0,2020,7,19
5933,0.0,2020,7,20
5934,0.0,2020,7,21
5935,0.0,2020,7,22
5936,0.0,2020,7,23
5937,0.0,2020,7,24
5938,0.0,2020,7,25
5939,0.0,2020,7,26
5940,0.0,2020,7,27
5941,0.0,2020,7,28
5942,0.0,2020,7,29
5943,0.0,2020,7,30
5944,0.0,2020,8,1
5945,0.0,2020,8,2
5946,0.0,2020,8,3
5947,0.0,2020,8,4
5948,0.0,2020,8,5
5949,0.0,2020,8,6
5950,0.0,2020,8,7
5951,0.0,2020,8,8
5952,0.0,2020,8,9
5953,0.0,2020,8,10
5954,0.0,2020,8,11
5955,0.0,2020,8,12
5956,0.0,2020,8,13
5957,0.0,2020,8,14
5958,0.0,2020,8,15
5959,0.0,2020,8,16
5960,0.0,2020,8,17
5961,0.0,2020,8,18
5962,0.0,2020,8,19
5963,0.0,2020,8,20
5964,0.0,2020,8,21
5965,0.0,2020,8,22
5966,0.0,2020,8,23
5967,0.0,2020,8,24
5968,0.0,2020,8,25
5969,0.0,2020,8,26
5970,0.0,2020,8,27
5971,0.0,2020,8,28
5972,0.0,2020,8,29
5973,0.0,2020,8,30
5974,0.0,2020,9,1
5975,0.0,2020,9,2
5976,0.0,2020,9,3
5977,0.0,2020,9,4
5978,0.0,2021,5,27
5979,0.0,2021,5,28
5980,0.0,2021,5,29
5981,0.0,2021,5,30
5982,0.0,2021,6,1
5983,0.0,2021,6,2
5984,0.0,2021,6,3
5985,0.0,2021,6,4
5986,1.0,2021,6,5
5987,1.0,2021,6,6
5988,1.0,2021,6,7
5989,1.0,2021,6,8
5990,1.0,2021,6,9
5991,1.0,2021,6,10
5992,1.0,2021,6,11
5993,1.0,2021,6,12
